,Point,Pass,DontPass,betName,betAmt,Q,N
575,8,5,0,passOdds,10,8.272727272727272,11
576,5,0,5,hard8,10,11.19047619047619,21
577,5,0,5,aceDuece,10,-2.5,24
578,6,0,5,place9,10,22.142857142857146,7
579,5,0,5,hard4,10,0.0,8
580,10,5,0,buy4,10,37.5,3
581,8,0,5,hard10,10,21.25,8
582,8,5,0,comeOdds,10,-4.333333333333333,6
583,5,5,0,buy6,10,2.4545454545454533,11
584,9,0,5,buy8,10,0.3666666666666669,15
585,10,5,0,passOdds,10,-15.0,3
586,4,0,5,big6,10,3.333333333333333,6
587,6,0,5,dontCome,10,9.0,5
588,9,5,0,place6,10,5.41666666666667,12
589,5,5,0,horn,10,-8.333333333333334,3
590,10,5,0,hard4,10,-12.142857142857142,14
591,6,0,5,hard8,10,2.9310344827586206,29
592,9,5,0,passOdds,10,-3.333333333333334,3
593,9,5,0,big6,10,8.333333333333334,6
594,9,0,5,dontCome,10,-3.0,5
595,8,5,0,anyCraps,10,-12.5,4
596,9,0,5,big6,10,-4.999999999999999,7
597,9,5,0,place8,10,8.666666666666671,5
598,4,0,5,yoleven,10,20.882352941176475,17
599,6,5,0,place9,10,-2.4285714285714293,7
600,10,0,5,yoleven,10,-9.666666666666668,15
601,4,0,5,buy9,10,-3.8749999999999996,4
602,9,0,5,cAndE,10,3.0,5
603,5,5,0,cAndE,10,7.222222222222222,9
604,10,0,5,buy5,10,-3.0999999999999996,10
605,5,0,5,place8,10,8.333333333333337,5
606,6,5,0,buy6,10,0.75,2
607,5,0,5,buy10,10,-5.0,4
608,10,0,5,lay6,10,3.958333333333332,2
609,6,5,0,lay8,10,-5.694444444444445,3
610,4,0,5,buy5,10,-0.12499999999999989,8
611,4,5,0,place6,10,-10.0,4
612,8,5,0,hard4,10,-3.75,16
613,9,5,0,comeOdds,10,2.5,4
614,9,0,5,buy4,10,-3.1,5
615,10,0,5,place6,10,-3.7499999999999982,12
616,6,0,5,hard6,10,-10.0,20
617,10,5,0,buy5,10,-5.916666666666666,6
618,6,5,0,field,10,-5.0,1
619,10,5,0,place10,10,23.0,2
620,8,0,5,horn,10,8.4375,8
621,9,5,0,hard4,10,6.000000000000001,10
622,6,5,0,place5,10,-1.5,4
623,5,5,0,bigRed,10,-8.333333333333334,3
624,9,0,5,hard4,10,-10.0,6
625,5,0,5,hard6,10,-4.565217391304348,23
626,4,0,5,hard4,10,-7.857142857142858,7
627,5,5,0,place6,10,-0.8333333333333313,6
628,10,5,0,anyCraps,10,-8.333333333333334,3
629,9,0,5,buy6,10,-10.0,4
630,9,5,0,buy10,10,-1.1,5
631,5,0,5,place6,10,-1.1111111111111096,12
632,9,0,5,place4,10,-5.0,3
633,9,0,5,anyCraps,10,18.333333333333336,3
634,6,5,0,place10,10,10.333333333333332,3
635,6,5,0,hard10,10,-2.6923076923076925,13
636,5,0,5,big6,10,-15.0,2
637,5,5,0,buy8,10,7.277777777777777,9
638,5,5,0,hard10,10,-11.666666666666666,9
639,8,0,5,world,10,-8.333333333333334,6
640,6,0,5,world,10,6.0,2
641,6,5,0,bigRed,10,-11.0,5
642,9,0,5,buy10,10,12.125000000000002,4
643,5,5,0,buy9,10,-11.666666666666668,3
644,8,0,5,dontCome,10,1.666666666666667,9
645,9,5,0,horn,10,-8.333333333333334,3
646,4,5,0,place10,10,-8.666666666666668,6
647,10,0,5,boxcars,10,-8.636363636363637,33
648,5,0,5,hard10,10,12.142857142857144,7
649,10,0,5,aceDuece,10,3.571428571428573,14
650,5,0,5,place9,10,-6.000000000000001,6
651,10,5,0,boxcars,10,-11.428571428571429,28
652,4,5,0,place4,10,4.0,2
653,8,5,0,place8,10,16.66666666666667,2
654,10,0,5,place9,10,14.142857142857142,7
655,6,0,5,buy9,10,-7.0,5
656,10,0,5,field,10,-5.0,1
657,4,0,5,place6,10,11.666666666666671,6
658,5,0,5,buy8,10,-4.785714285714286,7
659,6,5,0,buy4,10,-3.875,8
660,8,0,5,cAndE,10,-3.7500000000000004,8
661,9,0,5,dontPassOdds,10,11.666666666666664,2
662,9,0,5,world,10,-3.0,5
663,4,5,0,big6,10,5.0,4
664,8,5,0,place4,10,-10.0,2
665,10,0,5,place4,10,-13.0,5
666,10,5,0,buy6,10,4.857142857142856,7
667,8,0,5,place10,10,-5.0,2
668,10,0,5,place5,10,-5.0,2
669,6,0,5,place8,10,-5.0,3
670,4,0,5,big8,10,20.0,4
671,6,0,5,buy10,10,4.75,2
672,6,5,0,anyCraps,10,-9.0,5
673,6,5,0,place8,10,-4.499999999999998,10
674,5,0,5,buy4,10,-5.0,3
675,5,0,5,buy6,10,-6.416666666666667,6
676,5,5,0,big6,10,-15.0,2
677,8,0,5,field,10,5.0,2
678,8,5,0,place9,10,-3.666666666666667,3
679,10,5,0,field,10,25.0,1
680,10,5,0,buy8,10,-1.1666666666666665,3
681,4,5,0,cAndE,10,-10.0,4
682,4,5,0,place5,10,5.5,4
683,4,0,5,place10,10,23.0,1
684,9,5,0,cAndE,10,-2.142857142857143,7
685,4,0,5,buy6,10,3.8999999999999977,5
686,9,0,5,place5,10,-5.333333333333333,6
687,9,5,0,buy5,10,1.2142857142857144,7
688,4,5,0,horn,10,14.166666666666668,3
689,9,5,0,buy9,10,-1.1999999999999993,5
690,5,5,0,field,10,-15.0,1
691,10,5,0,comeOdds,10,-7.0,5
692,9,0,5,horn,10,-8.333333333333334,3
693,4,5,0,anyCraps,10,-15.0,4
694,10,5,0,buy9,10,3.375,4
695,5,5,0,place9,10,3.0,7
696,9,0,5,lay8,10,-5.0,1
697,4,5,0,buy5,10,-3.1999999999999993,5
698,9,5,0,big8,10,5.0,5
699,6,5,0,place6,10,4.0000000000000036,5
700,6,5,0,world,10,-11.666666666666666,3
701,10,5,0,place5,10,2.000000000000001,8
702,9,5,0,place5,10,-5.0,1
703,6,5,0,comeOdds,10,-2.1999999999999993,5
704,5,5,0,buy10,10,-10.0,2
705,4,5,0,hard4,10,4.440892098500626e-16,8
706,4,5,0,dontCome,10,-5.0,1
707,10,0,5,big6,10,7.5,4
708,6,5,0,buy10,10,-13.0,5
709,4,0,5,comeOdds,10,-5.0,1
710,10,0,5,hard10,10,-5.0,1
711,9,5,0,buy4,10,-5.166666666666666,3
712,4,0,5,cAndE,10,1.0,5
713,5,0,5,cAndE,10,-2.499999999999999,4
714,4,5,0,buy10,10,-0.16666666666666674,6
715,4,0,5,lay6,10,18.19444444444444,3
716,8,5,0,come,10,0.0,4
717,8,0,5,lay6,10,21.354166666666664,4
718,4,0,5,place9,10,-4.0,4
719,10,0,5,lay8,10,-5.0,1
720,10,5,0,yoleven,10,20.333333333333336,15
721,10,0,5,buy6,10,7.5,7
722,6,0,5,buy5,10,3.166666666666666,3
723,10,5,0,place4,10,-10.0,2
724,5,5,0,passOdds,10,20.0,1
725,4,0,5,anyCraps,10,-5.0,1
726,9,5,0,place9,10,7.666666666666666,3
727,5,0,5,field,10,5.0,2
728,9,5,0,lay6,10,-6.041666666666668,2
729,5,5,0,buy4,10,8.0,3
730,5,0,5,place10,10,23.0,2
731,10,5,0,bigRed,10,-5.0,1
732,10,5,0,buy10,10,4.749999999999999,4
733,8,0,5,buy4,10,-0.25,2
734,5,0,5,anyCraps,10,-8.333333333333334,3
735,8,0,5,anyCraps,10,-8.333333333333334,3
736,6,0,5,lay8,10,-1.0416666666666679,2
737,8,5,0,buy8,10,-6.0,7
738,10,0,5,big8,10,20.0,2
739,6,0,5,dontPassOdds,10,-15.0,1
740,10,0,5,world,10,-10.0,2
741,10,5,0,cAndE,10,-15.0,3
742,10,5,0,lay8,10,-2.3611111111111125,3
743,8,5,0,place5,10,-15.0,1
744,5,0,5,dontComeOdds,10,11.666666666666664,1
745,5,5,0,place5,10,-3.666666666666666,3
746,5,0,5,dontPassOdds,10,11.666666666666664,1
747,10,0,5,buy4,10,4.75,2
748,6,0,5,field,10,-15.0,1
749,10,0,5,horn,10,-15.0,1
750,5,0,5,horn,10,1.0,5
751,5,0,5,lay8,10,25.83333333333333,2
752,6,0,5,buy4,10,-8.333333333333334,3
753,6,5,0,place4,10,-5.0,1
754,4,5,0,passOdds,10,-15.0,1
755,5,5,0,big8,10,12.5,4
756,9,0,5,big8,10,-7.5,4
757,9,0,5,dontComeOdds,10,-15.0,1
758,4,5,0,lay6,10,-5.0,2
759,4,5,0,come,10,-15.0,1
760,10,5,0,world,10,-5.0,1
761,5,5,0,lay8,10,30.83333333333333,1
762,4,0,5,buy10,10,14.5,1
763,8,5,0,lay6,10,2.9166666666666643,1
764,9,5,0,place4,10,13.0,1
765,8,5,0,place10,10,-10.0,2
766,8,5,0,buy4,10,4.75,2
767,9,5,0,lay8,10,-15.0,2
768,9,5,0,bigRed,10,5.0,4
769,4,5,0,buy9,10,-15.0,1
770,8,0,5,dontPassOdds,10,-15.0,1
771,9,0,5,lay6,10,-5.0,1
772,8,5,0,world,10,-5.0,1
773,8,5,0,lay8,10,-15.0,1
774,5,5,0,hard6,15,-0.3448275862068977,29
775,9,0,5,snakeeyes,15,-0.1612903225806469,31
776,5,5,0,hard10,15,11.111111111111114,9
777,8,5,0,comeOdds,15,-11.4,5
778,5,5,0,big6,15,-20.0,3
779,10,0,5,hiLo,15,-12.857142857142858,14
780,9,5,0,hard4,15,12.500000000000002,4
781,9,5,0,hard8,15,-9.629629629629628,27
782,8,0,5,snakeeyes,15,-14.473684210526315,38
783,4,0,5,hard8,15,8.095238095238097,21
784,8,5,0,passOdds,15,-9.25,4
785,6,0,5,hard6,15,-13.0,10
786,10,5,0,yoleven,15,-19.41176470588235,17
787,6,5,0,hard6,15,1.5789473684210527,19
788,9,5,0,hard6,15,11.428571428571429,21
789,10,5,0,hiLo,15,-16.428571428571427,14
790,5,5,0,hiLo,15,14.583333333333336,24
791,6,5,0,boxcars,15,-4.999999999999999,43
792,4,5,0,aceDuece,15,11.176470588235293,17
793,4,0,5,buy8,15,-1.472222222222222,9
794,9,5,0,place9,15,-20.0,1
795,8,5,0,buy6,15,3.90625,8
796,4,5,0,snakeeyes,15,7.631578947368422,19
797,6,5,0,snakeeyes,15,17.02380952380953,42
798,4,0,5,hard10,15,20.0,4
799,6,5,0,hard8,15,-5.769230769230769,26
800,6,0,5,aceDuece,15,-15.90909090909091,22
801,5,5,0,yoleven,15,-17.894736842105264,19
802,8,0,5,boxcars,15,5.0,48
803,10,5,0,boxcars,15,-17.77777777777778,27
804,4,5,0,hard6,15,-9.444444444444446,18
805,6,5,0,buy9,15,5.285714285714286,7
806,8,5,0,yoleven,15,-0.3448275862068993,29
807,8,5,0,snakeeyes,15,13.030303030303028,33
808,4,5,0,hard8,15,5.500000000000001,20
809,5,5,0,boxcars,15,1.6666666666666667,27
810,9,5,0,place10,15,27.0,2
811,4,0,5,aceDuece,15,-11.25,16
812,5,0,5,boxcars,15,-13.703703703703704,27
813,8,0,5,cAndE,15,-7.500000000000001,8
814,4,5,0,buy9,15,50.15,5
815,9,5,0,hiLo,15,-5.000000000000001,22
816,6,0,5,hard4,15,3.0769230769230766,13
817,6,5,0,aceDuece,15,-5.454545454545455,22
818,10,5,0,buy8,15,1.285714285714283,7
819,8,5,0,hiLo,15,-3.6363636363636367,22
820,4,5,0,hiLo,15,-16.923076923076923,13
821,5,0,5,hard6,15,-6.499999999999999,20
822,6,0,5,boxcars,15,-15.135135135135137,37
823,10,0,5,hard8,15,-4.666666666666666,15
824,8,5,0,hard8,15,0.5000000000000006,20
825,6,5,0,passOdds,15,1.4999999999999991,4
826,5,5,0,place6,15,5.8333333333333375,12
827,6,0,5,buy9,15,26.75,5
828,8,5,0,hard6,15,-5.000000000000002,26
829,5,5,0,snakeeyes,15,-15.0,42
830,8,5,0,buy5,15,-10.649999999999999,5
831,6,0,5,hard8,15,-8.0,25
832,4,5,0,buy6,15,2.656250000000001,8
833,6,0,5,buy8,15,-3.0999999999999996,5
834,8,0,5,buy5,15,-1.0833333333333335,6
835,4,0,5,buy10,15,15.6875,4
836,8,0,5,place9,15,9.5,4
837,9,5,0,yoleven,15,-3.3333333333333353,18
838,5,0,5,hard10,15,-10.0,7
839,4,0,5,comeOdds,15,-10.0,1
840,8,5,0,anyCraps,15,-16.0,5
841,9,0,5,hard8,15,35.0,12
842,4,5,0,place8,15,-6.0714285714285685,7
843,4,5,0,buy8,15,-11.722222222222221,9
844,6,0,5,yoleven,15,5.833333333333332,24
845,10,5,0,place9,15,-4.666666666666666,3
846,5,0,5,yoleven,15,7.272727272727274,11
847,5,0,5,snakeeyes,15,4.600000000000001,25
848,6,0,5,snakeeyes,15,11.891891891891893,37
849,8,0,5,place4,15,-10.0,2
850,6,0,5,buy10,15,12.549999999999999,5
851,9,5,0,place6,15,-6.874999999999997,8
852,10,0,5,lay6,15,-10.0,3
853,4,0,5,cAndE,15,-16.666666666666668,3
854,5,0,5,aceDuece,15,-14.210526315789474,19
855,8,0,5,buy6,15,-7.277777777777779,9
856,8,0,5,dontCome,15,4.440892098500626e-16,8
857,4,0,5,buy5,15,15.0625,4
858,5,0,5,hiLo,15,-13.88888888888889,18
859,10,0,5,buy6,15,2.791666666666667,6
860,9,5,0,buy8,15,-3.8750000000000004,6
861,9,0,5,buy4,15,-15.0,4
862,4,0,5,boxcars,15,-13.333333333333334,21
863,10,0,5,snakeeyes,15,-12.727272727272728,22
864,10,5,0,place8,15,26.66666666666668,6
865,9,5,0,place4,15,-15.0,2
866,6,0,5,place8,15,5.714285714285719,7
867,8,0,5,aceDuece,15,-4.999999999999999,28
868,8,5,0,cAndE,15,4.285714285714286,7
869,8,0,5,hard6,15,0.47619047619047605,21
870,5,5,0,hard8,15,1.0526315789473673,19
871,8,5,0,horn,15,-11.0,10
872,10,0,5,yoleven,15,-0.5882352941176471,17
873,6,5,0,cAndE,15,-2.222222222222223,9
874,5,5,0,cAndE,15,-17.5,4
875,4,0,5,hiLo,15,6.363636363636363,11
876,9,0,5,hiLo,15,1.1111111111111096,18
877,6,5,0,place9,15,0.4999999999999991,4
878,9,0,5,place4,15,-20.0,3
879,6,0,5,hiLo,15,-15.000000000000002,24
880,5,5,0,buy8,15,-5.55,5
881,9,0,5,hard6,15,18.333333333333332,18
882,10,5,0,big6,15,27.5,4
883,4,0,5,big6,15,6.666666666666668,3
884,9,5,0,horn,15,-3.392857142857143,7
885,8,5,0,buy9,15,8.05,5
886,9,5,0,buy6,15,-15.305555555555555,9
887,8,5,0,aceDuece,15,11.923076923076925,26
888,5,0,5,place8,15,3.750000000000005,12
889,9,0,5,hard4,15,4.285714285714285,7
890,6,0,5,dontPassOdds,15,5.0,3
891,9,0,5,cAndE,15,-16.666666666666668,3
892,8,0,5,hard8,15,-13.333333333333334,15
893,8,5,0,boxcars,15,-15.588235294117645,34
894,10,5,0,snakeeyes,15,-14.090909090909092,22
895,4,0,5,snakeeyes,15,-11.904761904761905,21
896,10,5,0,hard8,15,-18.0,15
897,4,5,0,boxcars,15,-16.470588235294116,17
898,9,0,5,boxcars,15,-13.043478260869568,23
899,9,5,0,buy5,15,-13.333333333333334,6
900,10,0,5,anyCraps,15,-10.0,1
901,6,0,5,buy4,15,-16.666666666666668,3
902,5,5,0,buy9,15,-17.5,4
903,8,0,5,place6,15,4.2500000000000036,10
904,5,0,5,bigRed,15,11.666666666666668,3
905,9,0,5,bigRed,15,-16.666666666666668,3
906,9,5,0,boxcars,15,41.8,25
907,4,0,5,place9,15,-13.333333333333334,3
908,10,5,0,place4,15,32.0,1
909,9,5,0,buy9,15,3.375,2
910,9,5,0,aceDuece,15,-15.238095238095239,21
911,8,5,0,place4,15,-7.6,5
912,6,0,5,dontCome,15,14.285714285714286,7
913,10,5,0,aceDuece,15,5.454545454545458,11
914,5,5,0,place9,15,1.9999999999999982,7
915,6,5,0,yoleven,15,21.0,20
916,4,0,5,yoleven,15,-11.666666666666666,6
917,6,0,5,place9,15,39.6,5
918,6,5,0,hard4,15,-2.5,8
919,6,0,5,big8,15,-5.0,4
920,5,0,5,hard8,15,-4.705882352941176,17
921,6,5,0,hiLo,15,-14.285714285714288,21
922,5,0,5,place9,15,-20.0,1
923,5,0,5,buy4,15,-10.0,1
924,6,5,0,place5,15,21.0,6
925,10,0,5,horn,15,16.5625,4
926,6,5,0,come,15,-20.0,1
927,8,5,0,place5,15,-10.0,2
928,9,0,5,aceDuece,15,-14.545454545454545,11
929,8,0,5,hard10,15,-3.6363636363636362,11
930,9,0,5,lay8,15,-1.5625000000000018,2
931,4,0,5,hard6,15,-0.7142857142857132,14
932,10,0,5,boxcars,15,51.666666666666664,21
933,9,0,5,buy5,15,-10.0,3
934,8,0,5,passOdds,15,13.0,1
935,10,0,5,buy5,15,8.375,4
936,9,5,0,world,15,26.5,2
937,10,5,0,buy6,15,5.892857142857142,7
938,9,0,5,anyCraps,15,-15.0,2
939,6,5,0,world,15,-10.0,2
940,9,5,0,big8,15,8.881784197001252e-16,4
941,10,5,0,place6,15,4.062500000000004,8
942,9,5,0,lay6,15,-2.0833333333333357,3
943,5,5,0,hard4,15,-3.9999999999999996,10
944,6,0,5,horn,15,5.0,4
945,10,5,0,buy5,15,-7.75,3
946,5,0,5,place4,15,8.5,4
947,5,0,5,buy6,15,10.638888888888888,9
948,10,0,5,buy9,15,5.875000000000001,4
949,4,5,0,place5,15,-15.0,2
950,9,5,0,snakeeyes,15,18.14814814814814,27
951,9,0,5,buy8,15,-3.321428571428571,7
952,10,5,0,hard4,15,6.0,5
953,4,0,5,place8,15,-9.583333333333332,6
954,5,5,0,aceDuece,15,-2.22222222222222,18
955,8,0,5,place10,15,6.0,2
956,4,5,0,hard4,15,-1.4285714285714266,7
957,6,5,0,comeOdds,15,8.666666666666666,3
958,4,0,5,place6,15,2.5000000000000036,8
959,10,5,0,buy4,15,24.25,2
960,4,0,5,buy6,15,2.09375,8
961,8,0,5,big6,15,6.666666666666666,3
962,4,0,5,world,15,9.0,2
963,10,0,5,hard6,15,-2.307692307692309,13
964,8,0,5,hiLo,15,0.3125,32
965,9,0,5,place6,15,-4.166666666666664,6
966,10,0,5,buy8,15,35.6,5
967,10,5,0,bigRed,15,-20.0,1
968,8,0,5,hard4,15,6.666666666666664,6
969,8,5,0,hard4,15,4.285714285714284,7
970,10,0,5,aceDuece,15,13.333333333333334,9
971,10,0,5,place5,15,1.1428571428571406,7
972,9,5,0,place8,15,16.250000000000007,8
973,8,5,0,come,15,6.666666666666668,3
974,4,5,0,yoleven,15,3.076923076923079,13
975,5,5,0,bigRed,15,-15.0,2
976,6,5,0,place8,15,-6.874999999999998,4
977,6,0,5,anyCraps,15,5.0,6
978,6,5,0,place6,15,22.500000000000007,2
979,8,5,0,hard10,15,-15.0,6
980,5,5,0,world,15,-5.5,4
981,4,5,0,comeOdds,15,-20.0,1
982,10,5,0,hard6,15,-7.894736842105264,19
983,6,5,0,anyCraps,15,-13.333333333333332,3
984,9,5,0,buy4,15,-1.9166666666666679,3
985,8,0,5,bigRed,15,-3.0,5
986,5,0,5,big8,15,-6.666666666666668,3
987,5,5,0,big8,15,27.5,4
988,5,5,0,lay8,15,-15.0,2
989,9,0,5,yoleven,15,-16.000000000000004,15
990,6,0,5,bigRed,15,27.5,2
991,5,5,0,comeOdds,15,-20.0,4
992,10,0,5,place8,15,7.5000000000000036,5
993,6,0,5,place10,15,14.666666666666668,3
994,8,0,5,yoleven,15,11.785714285714285,28
995,8,5,0,place8,15,-5.83333333333333,3
996,9,5,0,place5,15,-16.666666666666668,3
997,4,0,5,dontCome,15,8.881784197001252e-16,4
998,8,5,0,world,15,-14.0,5
999,8,0,5,buy9,15,-1.0833333333333321,3
1000,4,5,0,big8,15,0.0,5
1001,9,5,0,cAndE,15,-18.0,5
1002,4,0,5,place5,15,-10.0,4
1003,8,5,0,buy4,15,-20.0,3
1004,5,0,5,place6,15,8.33333333333334,9
1005,5,5,0,place8,15,-1.2499999999999973,4
1006,4,0,5,lay8,15,-15.0,2
1007,4,5,0,buy5,15,33.4375,4
1008,8,0,5,horn,15,-17.5,8
1009,10,0,5,hard4,15,28.333333333333336,6
1010,4,5,0,horn,15,-20.0,1
1011,5,0,5,place10,15,-15.0,2
1012,6,0,5,world,15,5.0,1
1013,6,0,5,buy5,15,3.375,6
1014,4,5,0,hard10,15,0.0,8
1015,9,5,0,lay8,15,-20.0,1
1016,8,5,0,dontCome,15,10.0,1
1017,9,5,0,hard10,15,-4.444444444444446,9
1018,9,0,5,big6,15,-10.0,2
1019,8,5,0,place9,15,-15.0,2
1020,4,5,0,bigRed,15,-20.0,1
1021,6,5,0,big6,15,20.0,1
1022,5,5,0,buy6,15,5.892857142857142,7
1023,6,5,0,field,15,-10.0,1
1024,4,5,0,buy10,15,-16.666666666666668,3
1025,9,5,0,comeOdds,15,27.5,3
1026,4,0,5,big8,15,-1.9999999999999991,5
1027,6,5,0,buy8,15,-3.642857142857143,7
1028,8,0,5,dontPassOdds,15,-20.0,2
1029,10,0,5,cAndE,15,-15.0,2
1030,8,5,0,lay6,15,-20.0,1
1031,5,0,5,dontCome,15,-4.0,5
1032,6,5,0,horn,15,-11.249999999999998,8
1033,10,0,5,big8,15,5.0,4
1034,6,5,0,buy10,15,-15.0,2
1035,5,0,5,buy9,15,90.25,1
1036,6,0,5,cAndE,15,28.57142857142857,7
1037,4,5,0,field,15,10.0,1
1038,9,0,5,big8,15,-12.5,4
1039,4,5,0,place9,15,26.0,2
1040,5,0,5,cAndE,15,-10.0,4
1041,4,0,5,buy9,15,12.5625,4
1042,5,0,5,big6,15,-10.0,1
1043,8,0,5,lay6,15,-10.0,2
1044,10,5,0,lay9,15,-20.0,1
1045,4,5,0,big6,15,1.666666666666666,6
1046,6,5,0,buy6,15,8.166666666666666,3
1047,8,5,0,big6,15,6.0,5
1048,4,0,5,place10,15,-20.0,1
1049,6,5,0,buy5,15,-4.416666666666666,3
1050,10,5,0,comeOdds,15,7.5,2
1051,9,5,0,big6,15,-13.333333333333332,3
1052,9,0,5,buy6,15,-12.857142857142858,7
1053,8,0,5,place8,15,-10.0,2
1054,8,0,5,anyCraps,15,-16.0,5
1055,10,5,0,anyCraps,15,-20.0,1
1056,8,5,0,place6,15,-6.428571428571426,7
1057,9,0,5,dontCome,15,4.000000000000001,5
1058,10,5,0,hard10,15,31.999999999999996,5
1059,6,0,5,hard10,15,12.0,10
1060,10,0,5,place6,15,-3.4999999999999987,5
1061,6,5,0,buy4,15,29.25,2
1062,5,0,5,horn,15,-15.0,2
1063,9,0,5,place8,15,-9.374999999999998,4
1064,8,5,0,bigRed,15,22.5,2
1065,10,0,5,hard10,15,-10.0,2
1066,6,5,0,lay8,15,-20.0,1
1067,10,0,5,dontCome,15,0.0,2
1068,6,0,5,place4,15,22.0,1
1069,10,0,5,big6,15,30.0,2
1070,8,5,0,place10,15,-20.0,1
1071,5,5,0,dontCome,15,-10.0,1
1072,10,5,0,cAndE,15,-16.666666666666668,3
1073,6,5,0,hard10,15,15.0,4
1074,5,5,0,passOdds,15,27.5,2
1075,9,5,0,anyCraps,15,45.0,2
1076,10,5,0,big8,15,10.0,2
1077,4,5,0,lay6,15,-1.5625,2
1078,6,5,0,lay6,15,-20.0,1
1079,9,0,5,place5,15,-4.666666666666666,3
1080,5,5,0,buy4,15,-16.666666666666668,3
1081,10,5,0,lay8,15,-20.0,1
1082,10,5,0,dontCome,15,-10.0,1
1083,5,5,0,place4,15,22.0,1
1084,4,5,0,anyCraps,15,-10.0,1
1085,4,5,0,place10,15,22.0,1
1086,9,0,5,place10,15,-10.0,1
1087,5,5,0,anyCraps,15,-15.0,2
1088,5,0,5,buy8,15,11.8,5
1089,5,0,5,dontPassOdds,15,15.0,1
1090,6,5,0,bigRed,15,-10.0,2
1091,10,5,0,buy9,15,-20.0,1
1092,9,5,0,passOdds,15,27.5,2
1093,5,0,5,hard4,15,-10.0,3
1094,9,0,5,buy10,15,-15.0,2
1095,5,0,5,anyCraps,15,-20.0,2
1096,9,0,5,hard10,15,70.0,3
1097,8,5,0,field,15,10.0,1
1098,8,0,5,world,15,39.0,2
1099,10,0,5,world,15,-10.0,1
1100,9,0,5,lay6,15,-1.5625,2
1101,6,5,0,place4,15,6.0,2
1102,10,5,0,lay6,15,6.8749999999999964,1
1103,8,0,5,buy10,15,34.25,1
1104,9,0,5,dontComeOdds,15,-20.0,1
1105,8,5,0,buy10,15,-10.0,2
1106,10,5,0,buy10,15,-20.0,1
1107,8,0,5,place5,15,7.333333333333334,3
1108,5,5,0,buy10,15,-20.0,2
1109,8,0,5,lay9,15,-20.0,1
1110,9,5,0,bigRed,15,-20.0,1
1111,8,0,5,buy4,15,2.125,2
1112,5,0,5,lay6,15,97.49999999999999,1
1113,6,5,0,big8,15,-10.0,1
1114,4,5,0,lay8,15,124.37499999999997,1
1115,6,0,5,place5,15,2.0,3
1116,4,0,5,hard4,15,-10.0,1
1117,5,5,0,place10,15,-20.0,1
1118,4,0,5,lay6,15,-20.0,1
1119,4,5,0,passOdds,15,-20.0,1
1120,8,5,0,lay8,15,16.875,1
1121,6,0,5,field,15,-10.0,2
1122,9,0,5,buy9,15,-10.0,1
1123,4,5,0,place6,15,-10.0,1
1124,10,5,0,horn,15,-20.0,1
1125,8,0,5,field,15,-10.0,1
1126,9,5,0,yoleven,20,-21.666666666666664,18
1127,9,0,5,yoleven,20,-20.454545454545453,11
1128,10,0,5,big6,20,25.0,2
1129,8,0,5,buy10,20,-22.5,4
1130,6,5,0,aceDuece,20,-21.0,25
1131,5,5,0,snakeeyes,20,8.636363636363637,22
1132,9,0,5,boxcars,20,-18.599999999999994,25
1133,5,5,0,aceDuece,20,-6.428571428571427,21
1134,5,0,5,aceDuece,20,-19.166666666666668,12
1135,9,5,0,hard10,20,15.0,5
1136,6,5,0,hiLo,20,-9.137931034482756,29
1137,8,5,0,aceDuece,20,-5.952380952380951,21
1138,10,5,0,hard8,20,-20.714285714285715,7
1139,5,0,5,snakeeyes,20,21.12903225806452,31
1140,10,0,5,buy6,20,-17.0,5
1141,5,0,5,buy4,20,29.25,4
1142,6,0,5,snakeeyes,20,-21.216216216216218,37
1143,4,5,0,yoleven,20,17.352941176470587,17
1144,10,5,0,buy10,20,-25.0,2
1145,4,0,5,boxcars,20,20.294117647058826,17
1146,4,5,0,snakeeyes,20,-21.956521739130434,23
1147,10,5,0,hard10,20,-23.333333333333332,6
1148,6,0,5,hiLo,20,-21.52173913043478,23
1149,10,0,5,boxcars,20,-17.63157894736842,19
1150,10,5,0,snakeeyes,20,-18.999999999999996,15
1151,6,0,5,bigRed,20,-21.25,8
1152,8,5,0,snakeeyes,20,2.4074074074074074,27
1153,9,0,5,buy10,20,-18.333333333333332,3
1154,9,5,0,snakeeyes,20,5.434782608695652,23
1155,10,5,0,yoleven,20,-20.555555555555557,9
1156,8,5,0,hiLo,20,-20.416666666666668,24
1157,6,0,5,hard6,20,-17.666666666666668,15
1158,9,5,0,buy10,20,17.666666666666668,3
1159,8,0,5,snakeeyes,20,1.6666666666666607,30
1160,6,5,0,yoleven,20,23.92857142857143,28
1161,8,0,5,place6,20,17.857142857142865,7
1162,5,5,0,hard6,20,9.615384615384615,13
1163,5,0,5,anyCraps,20,-17.5,4
1164,6,0,5,hard8,20,-0.2173913043478244,23
1165,6,0,5,aceDuece,20,-20.294117647058826,17
1166,4,0,5,yoleven,20,-22.5,4
1167,6,0,5,buy9,20,4.5,2
1168,8,5,0,place9,20,21.0,4
1169,8,0,5,aceDuece,20,-18.47826086956521,23
1170,6,0,5,boxcars,20,-1.060606060606059,33
1171,5,0,5,hard6,20,-15.833333333333332,12
1172,8,0,5,yoleven,20,-1.111111111111111,18
1173,10,0,5,hiLo,20,-17.0,10
1174,4,0,5,hiLo,20,-18.076923076923077,13
1175,5,0,5,place9,20,-25.0,3
